Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Size_Encrypted
HP,3.488624901974323,4,512,16.18079438204878,4.022052604651902,17010.571428426818,fcbf402f465f0d8b247eee2f4e49921354333094932636cdaa66f2027a7310ea,gAAAAABoD4PTolHP5cPWAmZTzuFMkYJQ_7fwZGRO5QPlZ9UVDNu3qOvVh9_kiZdTyH8X8fKhnea0zYrYiTt5vkcI6gnxj0ddGIF3b7ljdhJoDiKYOGUPUnE=,gAAAAABoD4PTEx1nbZ-KnE06dF9nXcxebvcXn76dLYy2gMdiCCG1vhNs3uM7HguplQ6_rKsYVAU5etAP4mc4X6NYVZiA1nylNw==
Lenovo,3.817944548698632,16,256,12.33837236925654,4.532944592457147,9791.15470145468,7369ce304e4db77bdae46375133705391ec9ec48821c442b4ae8a232d826eb59,gAAAAABoD4PTj0s9VLVpS_hW_55Z7dPI0b0UEff1MZ9nbvelOiKVlaK48YKCtFGdnZUTBDpKtFxRJ-3MIsBm_XpvsgPpdrVvmw8U-BZi03cRvgKd5VWJVMg=,gAAAAABoD4PTdo2aW111pKbzgEGUtcVz68LSNwA1tI_tdhwSjzaB1QwrAdKrbVlltyMmKQyPXciuS0QPTIiIpamUcL2j2D5iyA==
Lenovo,2.0866052046386336,32,1000,16.238653056585367,4.747422750052017,32824.33712037552,38a8cd43a7f0530f01d02842177539f059ebeaff4cd33275c339b61e076b5ffa,gAAAAABoD4PTi22wVrYLvCVg81p-XD7FA5OgHi3d_hH82zN5LnkOC1cTX-0HWUMXTa5ySR4LZkuURFKWsoBy6hOELXsuAhwBWsB-6GIlH6l4eZ2nGx4JORA=,gAAAAABoD4PTpyL7Nezf_mjMgb00GAckHotX5pfX0o0UllCSK044OhW9MLE3TMBBMUEwV4ygbTVT2Z1H6I4riIjvM04YjPKVMA==
Acer,2.4982897895232705,16,512,15.736953790544314,4.153798072820305,17410.05582993742,2e700d2c2c72ad88050ca92a3c5e6e4326e028bf1a37dbdd32f2a6cea20a5c5b,gAAAAABoD4PT3Yrfgnk_cEjMbFC_e2F4u123hCW2Cqn26Fcr-m9s5JQgXdcd3XGxGE6r1zXsnXE8OTqOZKZdpZ68AF-WJOVqzikJccCqb7U5wNUMqGEz0us=,gAAAAABoD4PT029wfoYD92_INfwctERBMo-kweryo16fUCI_VSxRcTVASCP7UPVEpdqZvUFBgRSBunSA73VbPqptEeLHKgVukw==
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618,dc93ace4e591d993a6c8b4ae4f2f90e6859843cb578de2acf901b194179354a5,gAAAAABoD4PTB2N73K2TAKeVmut7m8xvqFFLgIz16ViqXFGJB3b5P7-C-vD5o782S-LEiEdqvhYhFDjM_DvO-JknJk5c0bfyGGG2-m6rcJKZunye0-1gO1E=,gAAAAABoD4PTqHcgd3LUJzWTsrU_WQUqDfH6Ku_kn4rmgJToloupmyKyMrAov2V7EbstXVlnSH_tyhvcLCc3fXoatEwKUfzoqA==
Dell,3.981208755395938,32,1000,14.367534068449544,2.978846454706839,32878.791390917366,ca7c4f2287bb53dee15554331196406daf59f829f85bfc543566c91f426aedf5,gAAAAABoD4PTXh7ZH4HJAeWvYFF8MOTQ-2KDaLXa146iGbCpGPy-zscUuPWrY2RzRHocT3Dj1tHDSjZZbq6dkNxZI3BiKcRneonnRWo6BCwweEbxQSW50wM=,gAAAAABoD4PTbmWFWyvfkhcM_7WuYnONF7xFu7hlGbmi0CLmzJvPE_Y3KBqb3a6Qy3uG-RnzNoCzAPxdZ3HmqgjRa8EYWu9J-g==
Dell,3.8175024198107375,16,256,12.4774649658236,2.0622740963718926,9702.78754189184,378e63d58282191be0b4a888cd989e582f41bca7bb9d9b543bc6f7dc0913ed18,gAAAAABoD4PTAp2XQzEv2vHIExB8K-Gd0vjb8whI6verFa7CC95-TS-yscffQVYqM0F5CwoCigX0MiuWD4FRMtEu_Jk8iSgrsd8F2ufFpv_HLI009UdiS2Y=,gAAAAABoD4PTF19lInrJIkrzQKhUTSY84GHeTKVCQWurVBEN4gssZCCkj3VrhHfr03s4hX-dr8mjBoDPIlB-BpabcP9uJJ75-w==
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075,5a26a05c2468b30668844f8aa06e805aedb97fc5abfa55a0c7a05c4624b63117,gAAAAABoD4PTc5BYiVwtZ-QilYEokvadDYFGEz7IEyMYJLboKrChJ-Yhc3gaBgKxYSZA25ucUdka6_skBRX-v1QXh3pw8p0KSyv0mxcLF7aTu58G6rcnGYM=,gAAAAABoD4PTatXj2GMVjyNcGmAC2uIviW6iT_7rdOse04Bi49fi-PJFBCw7P9oLAvc6jEvWYLqRFfkGTM5OWyvr70JZwf1UQA==
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731,fa51071b2740f2dc473c180c7777392455c0556eaf68eeb4c48b36232757f37e,gAAAAABoD4PTA4RlnNXy48uHHE8DiFjizweCi1I32QVnu7PyGgjYSirbqZocU_Roy7mFIL26te1AIB2pA6mWT--Wy2yBIjgTCkwE9DpZ-Kp2dK5ZxkkeyfY=,gAAAAABoD4PTMVRCIENYqU-ro5H9amPSTj08xD3GBUQ-arzhELWgGonSO0GYEaImY_iMJG0QDkqbIsYHvvk9XhnOuUDIl-MhZA==
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744,215a7db0511e1423c30a033d324731d1240f9ef2e93ef992a002b4d02a363358,gAAAAABoD4PTU-juqm5p0XvUs58bNx-DbLNIiDi0eDW_KKDndPW_SARuSkxHRENKOi9IxfbzFQb0vTqimL2zc7jIFmOS6ahK9Khf_zUsX9M4lgdcpArh9k4=,gAAAAABoD4PTco9C8xkTY3RYPM9KrT0bCV6tdmXtjW7CpHyMXZrZGVNFE5Brtf80vDdXemQA2f10jCFhGEP4oenrf27Hy_2bMw==
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458,f36eb45ad756355dbe8ef8fa3e79d821f0c2013aef16e4dd041afac0b7745b6e,gAAAAABoD4PTVPc2Gxo-WIc6__qGMCDa4eGZucy00nIX0yqGqojG4cV76P4fIK9L1RQveKd8KN5PKnzwTHYoeAcP2b9ufWlhDRik2I7X8nu-csfJxsaboXk=,gAAAAABoD4PTxSbq4UEGQmmBnDwVkgv3crMcHO7YQc3G5g25cKIpqL5vDSC7EvsFX8qcfiKW2XrBVMZN8RI4-fVUZRqlw7Sz2A==
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020143,5189139f42d4ebc0e251521c59fd28578ffe17cf72ead51e02a3202a510df51a,gAAAAABoD4PTAdd7E5se9SR4lJxyDj-wpwXBFPebcyoo3J0djtqyb1iVU7Fml3Lr_d4fCCthXcS5Wmy1Sgo6y4gUzgVfXjpcuN5MtTR4nzHMqHlADWCkoyE=,gAAAAABoD4PTKkNjTQRziUI7YXcZRjrzjs1DR80c9ibnfiPAfaxprJG9Lfk3htRf-npzXLvKdEmFiw921N0xSWK3S2H2Zd-u0g==
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478,6c9b69057dae4396117b935441ddef5c73e95c73ebf7fb5a3925a2c06e649921,gAAAAABoD4PTslvU9ucGONzDvTeht-wgVS_F14DAqYSeHZDoCxypet8mQ70tAGkD8ctOBlSe3uNX0clCAwGmOQD4j6APzCLv0jaNaj34nhUyjGz92xEwrKA=,gAAAAABoD4PTCjRwKBRhkrqUf-GP2XHx3FvOP6_C9piX2OKWJ2MeG9tNCMBV18qjIQxXv3_HpQSzUjDSMk5nx5EHAYAhyDt1nA==
Lenovo,1.8192837090880871,4,512,11.694207909081811,4.213641245506227,16631.665778958082,ddccfc9cf681dd9cce6f8dd17ff462a9adff538ca0f1315e71889e691d9f5b44,gAAAAABoD4PTeTJrO_WyLWVd_3raLGwgxYDHiCeE_Jmzp7QBt9bvXyjK7qcQinXio0JqvPodg2f4jtp6QM19DBxYGvGHUMqyoZjMO9YsO8FpmwvXMetPqkk=,gAAAAABoD4PTvwcFa5oecTGAPnsOKYDYV7cPyMplZa8CfArrAtrkHZJN5I0LCOYGAhHhyW6cYrwclEKgdaYwH8XhzTYq7eTUGg==
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493,ed1d4461d502645b951abf2050532ae7e801be3f557110656bdeb583dc5c2157,gAAAAABoD4PTKYicM9LtWVlvdRpWDLf-R8ybhMgssQz4HftVDjYVVTcF_96UNn4IpBGcVCWIAfUQ3yqyzyreoFyP76jXV1-7B2iptEew1yCMT9pOfj4UrpQ=,gAAAAABoD4PTgBsLQHR19GZ0HMY9hxgpsoi9_jvuZX5eE7pL-7tmIvU-uVq3Q_oI6E51_9JugM8xL-H6L1sLVWxrw6bmmA1VSA==
Asus,3.455070219175965,32,256,14.141518911328715,3.320213225199496,10856.606358975563,650f420bdeb1eb8de51041e4c10038548e9ef0520610475f8e87f7ef9a7cb92b,gAAAAABoD4PTA9zJWLStlcOEq-i9b7O2juoPDN3zOI6PCSozgN0kdI2DDTuB2WRfUyXkqGX5SdEpkUPIUOGYuv8li-jvW3bMM8Gz_ve_2MOuI6IGHcRVhss=,gAAAAABoD4PTyzqyYb8APcA8gDMNPB5rcMpLrp-SJ6RS0Wvk4_gGCjcmx1Bqcs6lGjST0Vmo5kKwlXTRXkR0yhGCvOxwytpJLg==
HP,3.271861744357441,4,256,12.309559236162375,3.4485538232303146,9273.581909907169,292d44f2ce3d73c9b7994105a43a057f6f0fb48f7d4805751258f2d04c2b47d8,gAAAAABoD4PTA_okKRb9h5EgavXVWsdelsZsqGgLpHddeRdtsBahBHhzVn9XrEL2lFJCS8cK3VY-uRgneegzTgmbUaW6z93IFPJCGSU7uc36P5hqNKm2sHY=,gAAAAABoD4PTA_wdrTXlPUZmnB0tYjmiHz1A8nGDYpT8go7af9d9faNjtebHXuymuZUeojHCfFG6S345zCtrN4aU_dh6ZvZ4MQ==
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743,778aa3ad0209c5a84f903b01f79915192b2c2f86ff27f4bab86aa0a49f3f8d88,gAAAAABoD4PTYq-VX1jCZh_cZr0fhNByJCO_kFC4KLqjriHGfenypvJ1DgFNCxM3z3Bj2EBZEjL-TpLCFvflDjHDJvfs1EmNFgHhVIrxuuB0UEov2zxbdDQ=,gAAAAABoD4PTGXnyC9gKOTgWfdarZYLKPukyyi8cOs4TUb1YGuGHOaFb5I2kWuU-_JHz1Eautudt0f6W6NhM7qgCNjJvOaKykA==
Asus,2.2578208898633214,4,1000,14.446620535233237,2.3466751300418958,31460.13124201373,cfaa479716bcc7bb1fe30f5f6b480052e2aef31f7663c400163298b65b891865,gAAAAABoD4PTu5ExWnJBaNpVbwsoJTtronsY2lSwkccMPNsZOx10P27QAlTyhOabKMzJnrOO-8d6R0ZxKS3DOYqT7rflbdzC4ugUW2v-KxmMlDmtYL4I2Ig=,gAAAAABoD4PT1LM5SGB1Bbkauxw_pvLoWvr7A1vfPHcX34uuvqnllPmwRIADdP4qo6CwAB6Q8Lh1TiwRK1U7K0s4M6IVdl1F7g==
Lenovo,2.157781424777107,32,1000,11.827311616136065,4.509262768956919,32764.01284416276,a3ce2955495fcc45f8a07d86f9b20bb7980e5e7f5b8c4d0dec2d73c4e6826bc5,gAAAAABoD4PTeqC6k_7UxoxouPWqDXbNuQeV7Bd4ByuKWQCipttxvVc3mMtQN9L7UPRAHG9_nNKfW1_cg6zfZA3lRLV4AmYgsEfNroT6R5JxRSrjyi02wAw=,gAAAAABoD4PTihMW7v0QNsN2dBmiocawxntOUUoV4Y1WZBgzXTPZYX0OZxh588uiD4whIrJXtE08JpR5XDgGWnzRhw6h8qyMXg==
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589,d750708a7a889a4c546bb445e78bd801cf2f08dbaa88f108352c603ddfaf1267,gAAAAABoD4PTCjC4QIHcWCN17oC8-Vvh-4DkmP6kwnJraZ2xxY6H8Zx6GtEAYQWSOo_eP9bJRWmLPfFXuFK0KrmVtVM2_BB8dhO-upRS03Ds6KBazNnDbps=,gAAAAABoD4PTSDUVEdDb-OjyLwxoRm-h6zjqX7aF9ur4WF4vu55zAZgnmd70Q5Af-T27RQ4Xth4URwevTUVx_ugtUasecFIMFw==
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709,2f8a259afa4b9a98b0d27be5c1914a34c6d4d88de8e6e36ea892d4947be39bc8,gAAAAABoD4PTiR2D4sxAWygfUtj__vgZkvHByQsTTRKVCskxDo2WpmCdYhdudDcZteQ5UTagYqiBjdk318DTlr0UoQg4mqA0cy9aTNn81URjuS1E9TRG4UI=,gAAAAABoD4PTplj-rwVBEgfW8_ZnnICWVFHAS5wY2kYU87UhMiKWRolCsLfhj_pODodRA5V7CzOPw27wTT6eJ6A-7NqxRQlu0A==
Lenovo,3.842394557577657,32,512,15.471076972217686,4.408943903927312,18743.569392030524,9061e7189cdae8ca128f45fc061bb7849baea083bf8702d49bdb202cb616f513,gAAAAABoD4PTWCzbartI_CENTvK1J_2KlRz5L8oNbDMYmwQRd7z4bshm3NBNuKnkKzb-MctP1t2gtd1ZgCjjFR1ukAkGp6Bk_qK7zS5Fns9mZL1tIomiPDg=,gAAAAABoD4PTKTil2q7sp8rqk9yMJOSSaCmvYWjVa6F9Et7uyfKGjSkk-p5mFsB_j6uETDErpZBDYO1Kv1vBOY0pbhMfp-VbRQ==
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098,17a81ccd832f3ad26af3e77ffd8f2880bb6ef81c5225a8d17b371f05ce183714,gAAAAABoD4PT1XKiZRxBb1rxWla59RQ6h0azAWWHO9ubIm8yhqeXIM6CaIXRCTcXUKPMCe7wBlN8ToI1WCe1IwalIA6RVZ1Gp63bNJupuhmB9vOMGizTRoc=,gAAAAABoD4PTKhegrj1XF8-JMKwGnS7Rm8CIwcjQCN29fVGQ64LseqE91-y5xmD_Svk9RLT-niJvjUMXtCeioCa_75erCJty2w==
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787,7b7ad694fbb44aff521b3c4ec23eabf2a1c2814b0e62e03835adfc8ad99f8196,gAAAAABoD4PTfKK2gLhGqbacCpTNzyycpF8cO8tuqlVMoGphyXWMNmtNnAT5Lq4RW07UKFxt6BN7O9BDuKtVsiCl1e3QlWTp9DfOt8R4JDXaXtoZWczXO2s=,gAAAAABoD4PTcqv9787KbbXQ5rfTi3htciNjmQE8XxXOudI1bOqllSaywEjmgn7HcgIDJtC2UR0ytXrc08VuZ3UPXzUe7vnrNw==
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418,1311d35e26e13993232a5e0a11ae49f88cbafc908d997c3aa6bc9cec622ab58d,gAAAAABoD4PTCZg2u4ZuLU_jVElKYau__40l3-ntELMn1Bf_HK1hkdCfalFGRS8tldL0_5aecP6aQVfEv3Xv9JgHdGJFbnBLhbHjEcyKwoQe0s1HUE4vudk=,gAAAAABoD4PTLdyVPBeWCW7AVyosPxSP_KSzZVv602Ecpf8LnrNpYad3lrCbAqBy_LfV9YVxB3kY_Q7CRaP4Ba-CQo8l1gIXNw==
HP,2.618006351262089,4,1000,11.949823400633688,4.6352475891348845,31165.01940345165,18220d10241c0505d6f99203e17ece0835880d9f95e27350af0fd80634cf9bc8,gAAAAABoD4PT1nw7PuC-ZXQTzFVNWNDE10wvL3Mj8cyxTaGIY0o-iV-cu7cdhNj60s6P47_4lsGbJqNfNrYUTpOKT0NjBvsgkhxB20s69W7OLyiZGlEP45w=,gAAAAABoD4PTb8A1BzwKxP56k7jyLHGmTYkRV_gtzeOdTbNd5euF41aBlS-no_a5vw23UDUadAPIHFl_JJ8Qbj-Pm3ZY8b-p-g==
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835,3c6058db2fa7f084abc6f3f3ef0ffcf341daff5c474c3c01f29caa398b0488ff,gAAAAABoD4PTevS53LpXUWUUJb6V7VnzuEz2xeu4lYA7Eo8ebtp_gdkDqSaZXXo2ELo30ShTc2YFCgVDcJyW3ccO_OoNlFt04VGwVVj0f447nP2Gb0zc5Ps=,gAAAAABoD4PTFIEj117JecPTC1e7I1FUnBchlaywrRZ0vX8WdnkeIGy9yMzxwHaxwVlZGRfkJqXTAlfpyuoaFLdhXmuZzUXozQ==
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222,6174315aa0614aa6b554608bac2088ccc8595f77350e41a4d94e626918debc7b,gAAAAABoD4PT5kaRyUBRXiSiBYAJ8xf_Qk6eoi2mLmIjGzpwKlpmJ-dJuTwWIfqa4G5FF0_9eKpGUhq0xPD08meKXm32xeidqTKV1Ius8yhxuQJLtBFP8ic=,gAAAAABoD4PTbyaroYWzOl-ASK2WxwUVZ0rspejibkg7QmuSkA1YaUb3NNzUvfz0zFhtGvmZme944eD492oXqoT8Reiqy4uY8g==
Asus,3.798479933036044,16,1000,11.936214868039862,3.336358789202864,32190.565833666125,5fbdac149ed31eff8730c89e0ea9db99e325286be2d5ceed791c63c404bcf0e9,gAAAAABoD4PT-JKXlXRXiOqDuaeKJpCPkOGuEDnsi_h0NqJ4HTFjA4CBpMgLu3LwbMbgV3jFmNHsBdk1mmAKzD1CJwyr4IGnaiA0PsOpBBG037WRsXScekM=,gAAAAABoD4PTWWYrljEEWWEajfrN7PnsiVwuGye7bp84Y0MRFKsCxno9zj9Z08Id2kZaayOEOi6lZnYs1_DqN7jNJ1Ky8yW7Iw==
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804,3e1bab1dfe3f6be8c3266370a8b5416bec77c526627077a071005e1c85bc4558,gAAAAABoD4PTqMD1JRDYROZEAZR4DBox0KahM-hgsRQ9mUtLXlUU2f28F42-N6_1nm3osoF-nTB7Z4VNULXmOyaOf3lucjJhVg3zqZl_f5DAnO6cBjPe-B0=,gAAAAABoD4PTGzqVFm4ldBk1ni2tLPjFabYI_0JYxz6Gy7sGr4annhSgeWS7_taKlkIdkjPOcxkLYXnOCby0Hd9VnbiK18EzLg==
HP,3.9803950370582815,8,256,13.150007940030044,4.102806095053998,9550.586044502412,421f80efec0fa234237b4034cceeb15018671be03f52625e18d02771f79cf2e7,gAAAAABoD4PT6JocdlZ1WVb-XAHNAaousbwP-AVpYmuDiIkqtaQOJ3Yoq-6C4DRu1KSEqMhUsQm9EWCkIgOE00bbYdw1TXT7mHiiGRfSePbGDGAJSjlrmzo=,gAAAAABoD4PTMmA1RM9FAOpMHr3B-jlonI4LDso4o-eLZT3vx8OT833IldR4oaG1tmaMEpxkD0JhL-sTwBG2sfPPWJ5yvCC2sQ==
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503,1162edf8ed01ccf34a414e1bd57b3418b84a91c6c797173a8deae9ab066004f9,gAAAAABoD4PTXnUjlZv9FavL-3xy_opMcQmkMeb4GUq2S9q8AGD6X1n1h-eAtnCCTwE1UbhslJ1OO_N6J8Z9Pu04iKlqiguotmDSyUaStdDypwJp4xFqNBQ=,gAAAAABoD4PTuENtQX1D-7RNZQBt2EIjQHyrQme4Q0Zhq1W-WQHV1bL0lsm6IHzFqF-hnRslaY57oZJG8Kd35F053BU8bQEx_A==
Lenovo,2.0212762858933395,32,512,14.394129032846037,3.341603096649314,17879.225669647967,299c9a2c94b802ea9122315695edc27da032f8f2a5a05a513ea01c881a473848,gAAAAABoD4PT6JDZDwCg6cxH_yJDSKurynqi-7_XMFLFn90mIPaQDKsqtJlkWbfO4zVMzNlQPoygY7GcZ8yrGuyf6ENLINTyp2k_vs1lPxzSV4zD5uwPX5w=,gAAAAABoD4PTM2AJQXbqKoyyvOw0Rk8M4l5os8BH9kcD98mt6Hy2yOpU5YCDgXf7OTZAuNJkAHzE4h0gyI8CSya8ITswfMBZYg==
Asus,3.826488036609791,16,1000,12.096034305438009,4.489463794151855,32503.38900195016,ef04a05245e43c604acd0385f0bdbb6a04a58221dfbd08b417346258af667f42,gAAAAABoD4PTvzCszaXv_jrYWTzpH-lvFwzhLmA4SlfzFAWEh0jQUccAsbYw0ki2YqlmzrO04g0HKxa2uUQoXanZIHoVIBRPPmYt-Gc4rkxRb9RmlpzyvOk=,gAAAAABoD4PTdKTIWqBXkRe2o0mGJi3NnYYQyGhsLciq2Fe6Gx8KFuqWV2Gv061mkCNP4Qk6POYzP8SB0U9dJ0fcXONgaqnLpw==
Dell,1.79091599471369,32,512,11.8375932041588,3.964176045495329,17848.648929480383,78968a83486ec3a77ceac64d8a8b9795cf17b434a050cddbb448249ad1fc4e9c,gAAAAABoD4PTWb8ZQFDe9p9Yxiwi77E2gydHTMRL4HvYMzDZViAx6lLMn1cvxZkhzjP2CjqrZ8pFA4u6Pfw1qr8UgRI5Mbbb96R85MXW8RvTxdap9bS8d1Q=,gAAAAABoD4PTCIlHmMxYKep0UDsNki1fDgRS_VUsQ4lL_UVDv4CeEAB78MZMoCm4kb0prG08eR5v-A2R2OSBJswBZcOZpJCxuw==
Asus,3.543624271227979,32,1000,14.458834625346524,3.2336122016355624,32948.390259346575,193a120b375fc506c78e6b692d310b197e6ab72c61e7234c0729affa1d7bb4d8,gAAAAABoD4PTHB5pdXIE5w8Gz49yuCeLZgpgCRScAqPxnErQRu8Dw3vxy5my972JeHZmrVA883wHkGxfNrX6nfcabI_n-E1-wCD9SoLpTuMot7r0bjBDqiE=,gAAAAABoD4PTVp7YYgD0zdStNvW_j3f2Vm2vWr5GvJynXLncwYYI5Ap9KCydOmTO3k9gIi8SuPn33ouRSC57AaITQ7T8QcpRiA==
Dell,2.45155823369145,32,512,15.571301671174664,3.990087602044044,17863.49092017457,2c64792be6126069f6efac7e056a001ce7d5b435e82596796d6399909102fde8,gAAAAABoD4PTwvhxn60vwuYrnVKz6VN2GY7KS538Hi8IQGfy38dKoapS5t9vg-NevHJth8sLUv4_hXdaM4KA21m95rfY-giAtmUfUUpzlPxQ1VcHSGkJ6ro=,gAAAAABoD4PTnjA7j6OY-oqphW8CsbfBue7pcDtr4xdPKRr0OjSoVMOi5682CG-tqJCacr-ICpNly0lhG6V76j1WUKUge3_BpQ==
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845,06f3628d577527135cef0ea2dd1a0a9a3209ded8aaf4d2d2e888f588abc16c22,gAAAAABoD4PTihAL9a599Zqkywd3Gb4lrejlwoSToUkhPcGTVnrcdAC4K-kzyVYXwtm9ReDy3YDroG4xgKmSxdquxSmaX4MqDw6a-mMAaF2_5FICbxj69G4=,gAAAAABoD4PTJodXLRWIipgxT7MKL1jEWqPMKQIFefp7hYH_vEBlfIm3USYJIuOkTfVwCz5OFA9etjvYt94lPxPBBk4AEuiCqg==
Dell,3.6701417252686257,4,256,12.654544426647687,3.204492831694629,9268.415327997422,06ba32ff1f362a082d6cbba287f53a7d3812ae844290c9f6e06eeb61e69d2ec8,gAAAAABoD4PT7t1WV1et-KrAuivVr9xmpMwkRC10zoI08sSLmbYNIJqVnik5bJZoBuuD9Lbm4N5OWeQLGdl0gSlGlyyl7WKD-pzMhNHBPFoOyi7TpDbG6VU=,gAAAAABoD4PToXpcRdoOpq35TMWMQUBrqlotMStBkOwSqMdz72y2kmf0mDiui0avRvvLwQYHRk9M6Hu0AyjHKDPa1-EIzdzwFQ==
HP,3.514813500294053,4,256,12.225480553473004,4.379385613889169,9320.050038383062,576c5b7e0ed18b070ab79206d4bd04f99072e78dd819bde453da9b92563d9fd4,gAAAAABoD4PTJsKkvQGiGLokgfZDzXO6NfYNVQXrTUUyiCFBVV-P8m5rORCOS9m1oMQq0MtZbrjMceYUQOpcmz3ikm6DuNIX8d7M5eKOpq7Bk9HufF89D6I=,gAAAAABoD4PTTF6kJEluTFK-CnsXDQ_V4b2ATG8xdb2iz2JCvTHAVD6W4HfT_4N0XtlRrTFsZwxxC9jx61ujjVEjUnv8-jT88w==
Acer,3.475076090767653,8,1000,11.100537826954294,2.661526361409944,31555.484375687003,218e84c83a80558bc17e5dbeba26e79df480c67f5066d26cdc61a5bd57e7b691,gAAAAABoD4PTZy47ePWFLcSP6Qmkqjc1mW7lVLDOG200yh2ycCi7JMAL3rLvoTTPkDehJzGmYK6YkXhqOZoBvan5wtZDkxD8mPsCWqGL4Y6IxQE0R3ODZEo=,gAAAAABoD4PTHgcOk22dKuNamkNCCY1cclnOJkABBBoqW3V4hM3RHcx5dPVjej_08DHqgiVWjtSlbDyyVjb4qFibinkSDMaLVw==
Lenovo,2.261697847745102,8,1000,15.075194907207017,2.557884522672253,31775.100781173467,b4fab2b28babeca2ee869254d2030b17373b877143745cca9647e6b02e1a4b86,gAAAAABoD4PTGenS_mZKRuUtTEZ0JzotYqipVGQgIHnWy7oW5sSdj4FqkRNUJPkJ0zt9vjgxEldUqkGTwjWydHEZNbwhmfaIKHiR3I1g32XdDyw9jkk9bR8=,gAAAAABoD4PTFYEM8i3LuO-p9tCTS9Gibym8xObn8HedaIgRH_9Puc8MHVUTgtG261IJw7T57BTsxNZuducvJWK3MdeWDL5VPA==
Asus,1.7022982076281306,4,512,11.459409550601231,4.852455979749294,16213.281162170935,31e5f5ab4df5b5898383bb334051ed394eabd96042e058b3b45fb377afa4b9b6,gAAAAABoD4PTpY-uy_1B-xuOu-jua18IT-NqfMzdrdBDneWItMpfDKTL2eqZG8iFGc_2IBEFn51WcVqvlohOELXAlTFc0TKNesyb9ObFdJCD36wYD8vg20M=,gAAAAABoD4PTwIjkV5Hl2ImtHFazLAea4rhNtAKj-7zs44LwMtaLF-i1LYUmkpAoGWmD3oACQwWIwuI5wpZrp3V5wpFSb3pVKg==
Acer,2.5074504469129035,32,512,13.524567210595556,2.629692888758692,18187.249004710426,3d805377f7216cc4b5681d857bb30aa2541814a98ba4447fa321fc290f8208a6,gAAAAABoD4PT8xlmR-iehEDWAZTDCY0bOfbm-zAgQ1T-BRjTrYNLT2h3UudnBcFDPF2RTl1-GYM-ONWIC9HApAoUQtGI_UC93_I_Z_mUhambgc11QhwJbec=,gAAAAABoD4PT9gKyU5cBQxn2PQhz-Y85L3m8xpUHk_ZVQUge98Oa0bpnZmvVFQeOGYLohUJ6DL3KcMvEdLZ5fUoRqMZGZu8-SA==
Lenovo,1.933811287466272,16,256,14.610092984109777,2.782755738950504,9654.234216413864,dfe9c4fb9e9c5065196a3c6321702ee55e9b6d1d05d96960e354fe65dee08b14,gAAAAABoD4PTUwenANd9CYrvABkZa3IQveoSe425pvWY9RV_xQKNvy6JT2ZrUv54JptXbIJuTo5NgiDsUgo-9ZVscU0IQSC80LwfI-l255RAejjmzfhE_JY=,gAAAAABoD4PTY4FmCvRuCpeZXRxjmxP7gVCxQClTmHMgQ19LSHUUUq-5u78kRXR0eQm0HbI881IKLePJ6jgl_MSuVP_clhUnAw==
Lenovo,3.2373777222561544,16,1000,16.622653669518062,4.908847816713013,32242.39494101568,1df8b5ba93d5a871bd62dfeb4001fbe49793cbb6fd8ad933bc218c64dbfdf8bf,gAAAAABoD4PTHqaVspEY-6zg08DaCJJ3E0_QaUjH9jJsp4RBz0euM2whEGHcJH49kNwrqQiSjHHIQmFXuwXz6kpnpZkcmhok98y0mk9lP9wKiMJGmWK_Lro=,gAAAAABoD4PTJVBlw-HkQfAmw485uq-e5y9v93fcJ-rSOr7QRLJLyY1GljTl7E9bz5kJhb7DFdIzy6n9ZtzS0bmx_BshgeTnAw==
